side,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,bars_held,gross_return_pct,net_return_pct,exit_reason,signal_score
long,2026-03-07 15:00:00,2026-03-07 18:00:00,68016.7,67694.518571,67694.518571,68661.062857,4,-0.4737,-0.5537,stop,5.6618
long,2026-03-07 22:00:00,2026-03-07 22:00:00,67452.97,67144.131429,67144.131429,68070.647143,1,-0.4579,-0.5379,stop,5.8632
long,2026-03-08 02:00:00,2026-03-08 02:00:00,67297.27,66997.727143,66997.727143,67896.355714,1,-0.4451,-0.5251,stop,4.8344
long,2026-03-18 21:00:00,2026-03-19 06:00:00,71214.67,70562.545,70562.545,72518.92,10,-0.9157,-0.9957,stop,6.061
long,2026-03-19 17:00:00,2026-03-20 03:00:00,69455.86,70777.278571,68795.150714,70777.278571,11,1.9025,1.8225,target,5.8647
long,2026-04-02 14:00:00,2026-04-02 17:00:00,66270.87,67313.541429,65749.534286,67313.541429,4,1.5733,1.4933,target,5.5564
short,2026-04-06 17:00:00,2026-04-06 22:00:00,69799.14,68997.91,70199.755,68997.91,6,1.1479,1.0679,target,6.0755
long,2026-04-27 20:00:00,2026-04-28 07:00:00,76878.23,76503.038571,76503.038571,77628.612857,12,-0.488,-0.568,stop,5.7571
short,2026-05-01 17:00:00,2026-05-02 04:00:00,78214.36,78175.5,78716.207857,77210.664286,12,0.0497,-0.0303,time,4.8717
long,2026-05-08 08:00:00,2026-05-08 12:00:00,79682.4,80349.772857,79348.713571,80349.772857,5,0.8375,0.7575,target,5.5297
long,2026-05-12 12:00:00,2026-05-12 13:00:00,80784.86,80482.014286,80482.014286,81390.551429,2,-0.3749,-0.4549,stop,5.066
long,2026-05-16 14:00:00,2026-05-17 01:00:00,78014.6,77731.749286,77731.749286,78580.301429,12,-0.3626,-0.4426,stop,6.2652
long,2026-05-28 15:00:00,2026-05-29 02:00:00,73033.06,73225.06,72543.765,74011.65,12,0.2629,0.1829,time,6.3907
long,2026-06-02 21:00:00,2026-06-02 22:00:00,67587.78,66931.198571,66931.198571,68900.942857,2,-0.9714,-1.0514,stop,5.8374
