timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote
2019-06-04 10:00:00,7968.00000000,8007.00000000,7939.01000000,7979.78000000,1680.91237000,2019-06-04 10:59:59,13407039.47145352,16826,805.10812100,6421273.47680924
2019-06-04 11:00:00,7981.26000000,7987.24000000,7920.00000000,7943.56000000,1388.25085000,2019-06-04 11:59:59,11044885.70866531,15597,527.27210100,4192799.84385960
2019-06-04 12:00:00,7943.56000000,7973.05000000,7877.85000000,7965.07000000,1863.75502200,2019-06-04 12:59:59,14775801.09951537,17699,927.23776200,7352549.65378282
2019-06-04 13:00:00,7965.09000000,8050.00000000,7952.28000000,8026.01000000,2119.61661300,2019-06-04 13:59:59,16973629.71431451,21637,1109.59559600,8884171.96563045
2019-06-04 14:00:00,8025.04000000,8027.24000000,7966.77000000,7975.07000000,1539.90265000,2019-06-04 14:59:59,12315664.77250087,15836,855.73089800,6843192.51612985
2019-06-04 15:00:00,7975.75000000,8013.42000000,7916.00000000,7941.11000000,2449.88928400,2019-06-04 15:59:59,19525083.78462914,22517,1094.35874900,8728577.23310250
2019-06-04 16:00:00,7941.91000000,7976.99000000,7830.50000000,7910.66000000,2596.95011300,2019-06-04 16:59:59,20558333.11080669,23862,1248.29441300,9882863.67525750
2019-06-04 17:00:00,7908.97000000,7927.00000000,7606.48000000,7621.24000000,8843.81737300,2019-06-04 17:59:59,68487248.89984519,66679,4020.47197200,31166950.75759070
2019-06-04 18:00:00,7621.24000000,7736.00000000,7617.59000000,7669.05000000,4235.76565800,2019-06-04 18:59:59,32576281.73030035,31927,2123.37718400,16320920.52782732
2019-06-04 19:00:00,7667.39000000,7686.80000000,7531.11000000,7621.46000000,4889.50480700,2019-06-04 19:59:59,37253783.78582527,42852,2522.60643900,19230447.78456095
2019-06-04 20:00:00,7621.51000000,7701.19000000,7587.00000000,7669.76000000,1978.22075200,2019-06-04 20:59:59,15132277.58517735,22891,1107.48229900,8473691.70974510
2019-06-04 21:00:00,7668.81000000,7740.80000000,7486.00000000,7494.11000000,2861.62432500,2019-06-04 21:59:59,21765951.05161396,30072,1255.67886700,9558975.40303674
2019-06-04 22:00:00,7490.20000000,7684.00000000,7481.02000000,7656.10000000,2797.69629900,2019-06-04 22:59:59,21230151.09788303,26983,1559.93432700,11841686.93741419
2019-06-04 23:00:00,7656.43000000,7700.00000000,7630.73000000,7687.03000000,1346.25194400,2019-06-04 23:59:59,10316635.41422308,16998,783.34245200,6001859.68596688
2019-06-05 00:00:00,7687.04000000,7805.99000000,7687.04000000,7756.67000000,2443.81159300,2019-06-05 00:59:59,18976572.34480594,21302,1363.65987400,10587558.29663857
2019-06-05 01:00:00,7754.79000000,7799.99000000,7734.44000000,7759.70000000,1140.06916300,2019-06-05 01:59:59,8854153.10064012,13471,626.80353800,4867587.30652362
2019-06-05 02:00:00,7759.31000000,7859.99000000,7751.87000000,7827.18000000,2489.64581100,2019-06-05 02:59:59,19479053.42354670,17627,1332.91972800,10421515.36139281
2019-06-05 03:00:00,7827.16000000,7838.68000000,7783.14000000,7796.61000000,1829.04412900,2019-06-05 03:59:59,14292904.12559105,13072,985.68040800,7702259.29540469
2019-06-05 04:00:00,7796.36000000,7814.44000000,7743.00000000,7782.22000000,1106.07154400,2019-06-05 04:59:59,8593608.82967429,13312,643.23579400,4997968.55843076
2019-06-05 05:00:00,7781.12000000,7803.00000000,7717.00000000,7732.76000000,1305.10147700,2019-06-05 05:59:59,10136579.11230926,14625,750.23789500,5827385.08821256
2019-06-05 06:00:00,7731.52000000,7759.93000000,7678.23000000,7745.22000000,1801.49331400,2019-06-05 06:59:59,13902473.25991512,16343,822.96240400,6352030.90546333
2019-06-05 07:00:00,7745.22000000,7838.49000000,7728.83000000,7823.93000000,2044.92292000,2019-06-05 07:59:59,15916442.41793729,18278,1220.35409300,9494200.61476764
2019-06-05 08:00:00,7824.03000000,7842.00000000,7771.71000000,7809.30000000,2566.71683200,2019-06-05 08:59:59,20028684.31188428,16103,1002.00888000,7819705.90450417
